t_min,it_power_kw,T_air,T_rack_max,q_cooling_kw,cooling_elec_kw,total_facility_kw,pue
276.1666666666667,51.26979516265686,24.574479904195115,29.84624725922447,52.65364589903791,13.163411474759478,64.43320663741633,1.2567478850461107
276.3333333333333,50.89810636677731,24.569176703738922,29.841064555646053,52.59583923356092,13.14895980839023,64.04706617516754,1.2583388803040607
276.5,50.52410265315741,24.563936636352274,29.835853162334832,52.553413629911375,13.138353407477844,63.66245606063525,1.260041301429364
276.6666666666667,49.43501010304524,24.557746246964882,29.81310615643778,52.51149309081819,13.127873272704548,62.562883375749784,1.2655582196775128
276.8333333333333,50.51749198121328,24.547952880455462,29.81182998751566,52.46196997571906,13.115492493929764,63.63298447514305,1.2596227955815231
277.0,50.81927367410517,24.539674324977323,29.80852591440609,52.383623043643695,13.095905760910924,63.91517943501609,1.2576956499790337
277.1666666666667,51.000705638047314,24.533315916698193,29.804037440732575,52.317394599818584,13.079348649954646,64.08005428800196,1.2564542683542255
277.3333333333333,51.50021231501004,24.52869139997735,29.799103744533912,52.26652733358554,13.066631833396386,64.56684414840643,1.2537199604823386
277.5,50.04490356392595,24.52660418577703,29.794243662496637,52.22953119981881,13.057382799954702,63.10228636388065,1.2609133372247499
277.6666666666667,50.18979460888337,24.521608295695145,29.790043787087207,52.212833486216226,13.053208371554057,63.243002980437424,1.2600769433960524
277.8333333333333,49.67081116579783,24.515594225845526,29.785654384374812,52.17286636556116,13.04321659139029,62.71402775718812,1.262593186727974
278.0,50.62511586217607,24.50763292738684,29.780878156153552,52.124753806764204,13.031188451691051,63.65630431386712,1.257405602530722
278.1666666666667,49.8947913548006,24.501654869086654,29.775343577875763,52.06106341909472,13.01526585477368,62.91005720957428,1.2608541994338136
278.3333333333333,49.86495696412049,24.494721902710232,29.769703409116453,52.01323895269323,13.003309738173307,62.868266702293795,1.2607704995620397
278.5,50.53495818729163,24.48735426751024,29.763755431400686,51.95777522168186,12.989443805420464,63.52440199271209,1.2570387761533166
278.6666666666667,50.965352943774604,24.48192665717695,29.7574694399982,51.89883414008193,12.974708535020483,63.94006147879509,1.2545789989786647
278.8333333333333,51.03578444432072,24.47896178808629,29.75138782504076,51.85541325741559,12.963853314353898,63.999637758674616,1.2540149711717916
279.0,49.460805647599656,24.477610387686724,29.74604829243255,51.83169430469033,12.957923576172583,62.41872922377224,1.2619836738708974
279.1666666666667,49.94798036086256,24.472476773510007,29.741658315112115,51.82088310149379,12.955220775373448,62.90320113623601,1.2593742666224939
279.3333333333333,50.69518289348509,24.466874936143675,29.737091281397326,51.77981418808005,12.944953547020013,63.6401364405051,1.2553487887442574
279.5,50.17224768062149,24.46338139746681,29.73227786586074,51.7349994891494,12.93374987228735,63.10599755290884,1.2577869334182308
279.6666666666667,49.96667552686438,24.45955676808527,29.72777870671933,51.70705117973449,12.926762794933623,62.893438321798,1.2587076818425433
279.8333333333333,50.3082846079056,24.45503527848549,29.7234401499017,51.67645414468217,12.919113536170542,63.22739814407614,1.2567989275893616
280.0,50.176680551938304,24.451264864941084,29.719058037659742,51.640282227883915,12.910070556970979,63.08675110890928,1.2572922404384175
280.1666666666667,50.17453475511057,24.447601288502128,29.714821567964822,51.610118919528674,12.902529729882168,63.07706448499274,1.2571529520474123
280.3333333333333,50.271573066671706,24.44407902256062,29.710721501426086,51.58081030801702,12.895202577004255,63.16677564367596,1.2565108229237674
280.5,48.10139749366723,24.441008420285527,29.706759006458118,51.55263218048495,12.888158045121237,60.989555538788466,1.2679372890739407
280.6666666666667,49.34177460787466,24.431798469848488,29.703008866893214,51.52806736228422,12.882016840571055,62.223791448445716,1.261077290854374
280.8333333333333,48.73430807310001,24.42318808363497,29.697958772358756,51.4543877587879,12.863596939696976,61.597905012796986,1.26395361806311
281.0,50.811314080595565,24.41330522722645,29.692060989329285,51.38550466907975,12.846376167269938,63.6576902478655,1.2528251118814473
281.1666666666667,49.71203377649903,24.40915885589368,29.6852143793048,51.30644181781159,12.826610454452897,62.538644230951924,1.2580182197356926
281.3333333333333,50.400528428104806,24.40494305881435,29.679010683254532,51.27327084714943,12.818317711787358,63.218846139892165,1.2543290340709898
281.5,49.3269095293016,24.402842342871732,29.67328029648306,51.2395444705148,12.8098861176287,62.1367956469303,1.2596936690310845
281.6666666666667,49.44452362415046,24.398741063661703,29.668414117051793,51.22273874297386,12.805684685743465,62.25020830989393,1.2589909609218828
281.8333333333333,47.89003201611254,24.394009270639085,29.632586376107845,51.18992850929362,12.797482127323406,60.68751414343595,1.2672264266396336
282.0,47.86046681491783,24.384426419211803,29.635306112901,51.15207416511268,12.78801854127817,60.648485356196,1.2671937695620683
282.1666666666667,48.91358912779086,24.372368987774973,29.63509666202262,51.07541135369442,12.768852838423605,61.68244196621446,1.2610491903398031
282.3333333333333,48.58598293857734,24.362404450363425,29.620672986923037,50.97895190219978,12.744737975549945,61.33072091412728,1.2623130624250603
282.5,49.09994976113967,24.352840718902538,29.618704287742176,50.899235602907396,12.724808900726849,61.82475866186652,1.259161342580394
282.6666666666667,48.572654261161304,24.34525810044092,29.614927247542262,50.822725751220304,12.705681437805076,61.27833569896638,1.2615809580734512
282.8333333333333,49.86357831631091,24.33736307490489,29.610244117280036,50.76206480352735,12.690516200881838,62.554094517192745,1.2545047232747562
283.0,48.58381448434398,24.333335087735254,29.60479625004786,50.698904599239114,12.674726149809779,61.25854063415376,1.2608837178458718
283.1666666666667,49.82907738556609,24.327687223272523,29.599686449497238,50.66668070188203,12.666670175470507,62.495747561036595,1.2542023822247137
283.3333333333333,49.26833616261543,24.325008668531854,29.594448538491353,50.621497786180186,12.655374446545046,61.92371060916047,1.2568662843570488
283.5,49.37187201694384,24.32233185039591,29.589819998024804,50.600069348254834,12.650017337063709,62.02188935400755,1.2562191146554536
283.6666666666667,48.742877099601024,24.320029838722366,29.58565615335126,50.57865480316727,12.644663700791817,61.38754080039284,1.2594156203572833
283.8333333333333,49.60063132046553,24.316114914943277,29.581935602249143,50.56023870977893,12.640059677444732,62.240690997910264,1.2548366692306467
284.0,48.107742655829256,24.313977215877507,29.578168771938223,50.52891931954622,12.632229829886555,60.73997248571581,1.2625820529609884
284.1666666666667,49.844853305233016,24.308409431575413,29.574789830019004,50.51181772702006,12.627954431755015,62.47280773698803,1.2533452020497622
284.3333333333333,48.19569325449366,24.306294449032183,29.55104202824089,50.4672754526033,12.616818863150826,60.81251211764449,1.2617831181829604
284.5,49.78980121913462,24.30118933956828,29.55229260461977,50.450355592257466,12.612588898064367,62.40239011719898,1.2533167152556788
284.6666666666667,49.701108396146424,24.299337855309503,29.55202992246465,50.40951471654623,12.602378679136557,62.30348707528298,1.253563332605952
284.8333333333333,48.468926948224485,24.299026371822745,29.52349651647792,50.39470284247602,12.598675710619005,61.06760265884349,1.2599330437844678
285.0,48.493173924548984,24.295887663428374,29.529575053464782,50.39221097458196,12.59805274364549,61.09122666819447,1.2597902286875866
285.1666666666667,48.483651575786986,24.291370137407085,29.533459008218017,50.36710130742699,12.591775326856748,61.075426902643734,1.2597117774261284
285.3333333333333,46.548503010277614,24.286189974361587,29.500792508674994,50.33096109925668,12.58274027481417,59.131243285091784,1.2703146065091713
285.5,46.34300158265971,24.275019492554243,29.50922047669561,50.2895197948927,12.572379948723174,58.915381531382884,1.2712897205481706
285.6666666666667,47.89711521526948,24.260274049913985,29.462998250501165,50.200155940433945,12.550038985108486,60.447154200377966,1.2620207694910939
285.8333333333333,47.82851375113094,24.248583817533056,29.43839867595068,50.08219239931188,12.52054809982797,60.34906185095891,1.261779995192343
286.0,47.98649761755899,24.238627719485756,29.452728471565532,49.98867054026445,12.497167635066113,60.4836652526251,1.2604309181858941
286.1666666666667,47.250859415488506,24.230323527600074,29.44371771921881,49.909021755886045,12.477255438971511,59.72811485446002,1.2640640951999607
286.3333333333333,47.360821092040524,24.22092664982135,29.437300798492195,49.84258822080059,12.460647055200148,59.82146814724067,1.2631003172640156
286.5,48.546757318223136,24.211497195138012,29.412240944937395,49.76741319857081,12.441853299642702,60.98861061786584,1.2562859805050741
286.6666666666667,47.69861931774868,24.205811232304203,29.408620743106592,49.691977561104096,12.422994390276024,60.121613708024704,1.2604476726573388
286.8333333333333,47.986536525019616,24.19976392813938,29.41985657386793,49.646489858433625,12.411622464608406,60.39815898962802,1.2586480159520814
287.0,47.37848356121536,24.19452670695348,29.426977372503988,49.598111425115036,12.399527856278759,59.77801141749412,1.2617122145806534
287.1666666666667,48.74449939548596,24.188046227374578,29.431155785468153,49.55621365562783,12.389053413906957,61.13355280939292,1.2541631069669834
287.3333333333333,47.31528985136656,24.185118438470166,29.432796366874445,49.50436981899662,12.376092454749156,59.69138230611571,1.261566451217496
287.5,47.2688384890144,24.179929082127746,29.418231825650402,49.48094750776133,12.370236876940332,59.63907536595473,1.2616996159068994
